date_fraction,sp_monthly_return,monthly_inflation,bond_monthly_return,sp_annual_return,annual_inflation,bond_annual_return
1896.62,-0.05314975248,0,0.2902777778,0.1514577459,0.001512091881,3.483333333
1896.71,0.05648512686,0,0.2888888889,0.2729931486,0.04696698916,3.466666667
1896.79,0.026219867,0.03030283494,0.2875,0.2680869691,0.07595229963,3.45
1896.87,0.07196747967,0.02941158051,0.2861111111,0.2127506362,0.03156445104,3.433333333
1896.96,-0.03310502283,0,0.2847222222,0.1086254802,0.00215287053,3.416666667
1897.04,0.00355450237,-0.02857125475,0.2833333333,0.1664616858,0.00215287053,3.4
1897.12,-0.005924170616,0,0.2829861111,0.1934633238,0.03072412528,3.395833333
1897.21,0.005980861244,0,0.2826388889,0.2004684371,0.04501036075,3.391666667
1897.29,-0.02744630072,-0.01470641623,0.2822916667,0.1524786778,0.04501036075,3.3875
1897.37,0.008620689655,-0.01492465259,0.2819444444,0.1660665556,0.05971677698,3.383333333
1897.46,0.05024509804,0,0.2815972222,0.2265250052,0.1450641,3.379166667
1897.54,0.04800936768,0,0.28125,0.2185454787,0.07927450831,3.375
1897.62,0.06838565022,0.04545489728,0.2809027778,0.1776457948,0.06518949466,3.370833333
1897.71,0.05157894737,0.02898531047,0.2805555556,0.1498326512,0.01973459738,3.366666667
1897.79,-0.02911646586,-0.01408501365,0.2802083333,0.09943966205,-0.009250713091,3.3625
1897.87,-0.03215767635,0,0.2798611111,0.1107598668,0.004834300554,3.358333333
1897.96,0.0247311828,0,0.2795138889,0.1791359898,0.004834300554,3.354166667
1898.04,0.03055614035,0,0.2791666667,0.2195677143,0.01912053602,3.35
1898.12,0.001080942623,0.01428623547,0.2774305556,0.2680794205,0.01912053602,3.329166667
1898.21,-0.04200889802,0,0.2756944444,0.3075919538,0.03300312894,3.308333333
1898.29,-0.01385842294,0,0.2739583333,0.3665382527,0.03300312894,3.2875
1898.37,0.06907913931,0.07042267042,0.2722222222,0.3955438111,0.04670108822,3.266666667
1898.46,0.04226557153,-0.06578959169,0.2704861111,0.2874240339,-0.0237215822,3.245833333
1898.54,0.007109683794,-0.01408501365,0.26875,0.2253651183,0.05558202045,3.225
1898.62,0.04057250656,0,0.2670138889,0.2556771808,0.0830008517,3.204166667
1898.71,0.001185958254,0,0.2652777778,0.2433252157,0.09615809789,3.183333333
1898.79,-0.01779626109,0,0.2635416667,0.2339547336,0.1351194528,3.1625
1898.87,0.0362184466,0,0.2618055556,0.2497664316,0.147618841,3.141666667
1898.96,0.06516290727,0.01428623547,0.2600694444,0.2352251669,0.159964974,3.120833333
1899.04,0.07906784661,0,0.2583333333,0.1046597829,0.1578743036,3.1
1899.12,0.04059347588,0.02816882839,0.2586805556,0.04189177017,0.1578743036,3.104166667
1899.21,0.01693740095,0,0.2590277778,0.02240485167,0.1417530749,3.108333333
1899.29,0.01514713542,0.01369795928,0.259375,0.0166389483,0.1417530749,3.1125
1899.37,-0.03904063786,0,0.2597222222,0.01746625378,0.1280551156,3.116666667
1899.46,-0.01979334407,0.01351401096,0.2600694444,0.01244143422,0.1042457365,3.120833333
1899.54,0.03742174629,0.01333381761,0.2604166667,0.00595166571,0.07853616061,3.125
1899.62,0.0282205414,0.01315724618,0.2607638889,-0.02773714543,0.07754847599,3.129166667
1899.71,-0.00818452381,0.03896135488,0.2611111111,-0.03846621925,0.05219566488,3.133333333
1899.79,-0.001984563056,0.01249938821,0.2614583333,-0.04995762137,0.02558044299,3.1375
1899.87,0.02167718191,0.01234613299,0.2618055556,-0.007671334177,0.0008854898608,3.141666667
1899.96,-0.06540247678,0.01219556505,0.2621527778,0.05291021935,-0.01146064313,3.145833333
1900.04,0.01629983389,0,0.2625,0.182355906,-0.03600129042,3.15
1900.12,0.02110655738,0.01204759969,0.2621527778,0.1988277849,-0.02350190221,3.145833333
1900.21,0.01117149758,0,0.2618055556,0.206755881,-0.04789458413,3.141666667
1900.29,0.01597444089,0,0.2614583333,0.2349521995,-0.04789458413,3.1375
1900.37,-0.04406545741,-0.02380937909,0.2611111111,0.3062691478,-0.06039503637,3.133333333
1900.46,-0.02628311258,-0.01219556493,0.2607638889,0.3031222793,-0.03658565728,3.129166667
1900.54,0.003732935154,0.01234613299,0.2604166667,0.4323592513,-0.02439009236,3.125
1900.62,0.01749146758,-0.01219556493,0.2600694444,0.364623375,-0.02407753375,3.120833333
1900.71,-0.01967592593,0.01234613299,0.2597222222,0.3642956316,0.0006174193867,3.116666667
1900.79,0.04030172414,-0.01219556493,0.259375,0.3822613586,0.0006174193867,3.1125
1900.87,0.08225873544,0,0.2590277778,0.3340085928,0.01281298431,3.108333333
1900.96,0.06404320988,-0.01234508223,0.2586805556,0.2765949901,0.02500854937,3.104166667
1901.04,0.03277171276,0.01249938821,0.2583333333,0.1997630013,0.04940123129,3.1
1901.12,0.02903465347,-0.01234508223,0.2588888889,0.1917376198,0.02499766022,3.106666667
1901.21,0.03936781609,0,0.2594444444,0.1746251749,0.03734274245,3.113333333
1901.29,0.08729138926,-0.01250045223,0.26,0.1397598008,0.03734274245,3.12
1901.37,-0.04721232596,0,0.2605555556,0.08990032208,0.06189079438,3.126666667
1901.46,0.1029538594,0,0.2611111111,0.1379400851,0.0737959906,3.133333333
1901.54,-0.06400294118,0.0126586916,0.2616666667,0.03227739988,0.08555911777,3.14
1901.62,0.01716372425,0.01249938821,0.2622222222,0.1221007929,0.07290042616,3.146666667
1901.71,-0.001710199005,0.01234613299,0.2627777778,0.1348469524,0.0487746732,3.153333333
1901.79,-0.007951041667,0,0.2633333333,0.141912946,0.04819166737,3.16
1901.87,0.02484513274,0.01219556505,0.2638888889,0.1213169067,0.1179637129,3.166666667
1901.96,-0.01278877888,0.01204759969,0.2644444444,0.06116644529,0.07315281458,3.173333333
1902.04,0.02474633124,-0.01190418286,0.265,0.05423435038,0.07234353418,3.18
1902.12,0.01192220854,0,0.2658333333,0.08385344357,0.09536114014,3.19
1902.21,0.004502442002,0,0.2666666667,0.06930416648,0.09536114014,3.2
1902.29,0.03743191057,0.01204759969,0.2675,0.02888218424,0.06239667703,3.21
1902.37,0.0008274371069,0.01190519622,0.2683333333,-0.04591874448,0.05034907734,3.22
1902.46,-0.002708825847,0.01176312717,0.2691666667,-0.06246338589,0.01571199172,3.23
1902.54,0.02582045184,0,0.27,-0.1112896478,0.003948864553,3.24
1902.62,0.02990988372,-0.01162636476,0.2708333333,-0.1791052249,0.003948864553,3.25
1902.71,0.005355794639,0.01176312717,0.2716666667,-0.236955498,0.01557522931,3.26
1902.79,-0.02854708098,0.06977204555,0.2725,-0.2621076727,0.01544242608,3.27
1902.87,-0.03530532867,-0.03261533328,0.2733333333,-0.2615526061,-0.06582623405,3.28
1902.96,-0.01972087379,0.01123831929,0.2741666667,-0.2184158078,-0.04483726553,3.29
1903.04,0.05436542443,0.01111342309,0.275,-0.1478722164,-0.05607558482,3.3
1903.12,-0.002627068558,0,0.2756944444,-0.1810973567,-0.04365874783,3.308333333
1903.21,-0.03591954023,-0.03296446311,0.2763888889,-0.2011337113,-0.02067530293,3.316666667
1903.29,-0.03736901815,0,0.2770833333,-0.1639321198,0.00106040533,3.325
1903.37,-0.0157172043,-0.02273188939,0.2777777778,-0.09754175392,-0.01030553937,3.333333333
1903.46,-0.05153508772,0,0.2784722222,-0.09872590504,-0.01056296548,3.341666667
1903.54,-0.04199512535,0,0.2791666667,-0.04142158656,-0.01056296548,3.35
1903.62,-0.02794038929,0,0.2798611111,0.04623022082,-0.01056296548,3.358333333
1903.71,-0.01979638009,0.01163032393,0.2805555556,0.1120676111,0.001200161686,3.366666667
1903.79,-0.02799201443,-0.01149661458,0.28125,0.1798906198,0.001200161686,3.375
1903.87,0.007831469649,-0.01162636476,0.2819444444,0.2702312226,0.01269677627,3.383333333
1903.96,0.05082271762,0,0.2826388889,0.3199621185,0.04730658593,3.391666667
1904.04,0.02114028412,0.02353026008,0.2833333333,0.2820932973,0.04730658593,3.4
1904.12,-0.02266342315,0.0229834449,0.2838888889,0.2859196798,0.02377632585,3.406666667
1904.21,0.001282051282,-0.01122875485,0.2844444444,0.3555710429,0.0007928809475,3.413333333
1904.29,0.02902134774,-0.0113659447,0.285,0.385681037,0.0007928809475,3.42
1904.37,-0.01690135542,-0.02298931551,0.2855555556,0.3474211994,0.01215882564,3.426666667
1904.46,0.005769230769,0,0.2861111111,0.3180725549,0.02378219646,3.433333333
1904.54,0.04565668203,0,0.2866666667,0.3272052849,0.02378219646,3.44
1904.62,0.03789700098,0.01176312717,0.2872222222,0.3160611997,0.02378219646,3.446666667
1904.71,0.04802662863,0.01163032393,0.2877777778,0.3184056493,0.02351568387,3.453333333
1904.79,0.06234858834,0,0.2883333333,0.2765837309,0.0005194152395,3.46
1904.87,0.05756236559,0.0229834449,0.2888888889,0.2312692704,0.0005194152395,3.466666667
1904.96,0.01295389637,0,0.2894444444,0.1712879233,-0.01096741508,3.473333333
1905.04,0.02496666667,0,0.29,0.1859924587,0.0003888565614,3.48
1905.12,0.0469879399,0,0.2896527778,0.1985502505,0.0003888565614,3.475833333
1905.21,0.03139204545,-0.01122875485,0.2893055556,0.1473551171,0.0003888565614,3.471666667
1905.29,-0.009238489871,0,0.2889583333,0.09442820766,0.01161761141,3.4675
1905.37,-0.04625,-0.0113659447,0.2886111111,0.09314804341,0.01161761141,3.463333333
1905.46,0.01490196078,0,0.2882638889,0.1160611753,0.0342218754,3.459166667
1905.54,0.0345125969,0,0.2879166667,0.1175444723,0.0342218754,3.455
1905.62,0.04024145058,0.01149661458,0.2875694444,0.06054800442,0.0008910642658,3.450833333
1905.71,0.006204710145,-0.0113659447,0.2872222222,0.09772285258,0.01237789458,3.446666667
1905.79,0.01703412784,0,0.286875,0.12562657,0.03498215857,3.4425
1905.87,-0.002418981481,0.01149661458,0.2865277778,0.08190832781,0.05720900476,3.438333333
1905.96,0.02765843179,0.01135627164,0.2861805556,0.1082584501,0.05657491544,3.434166667
1906.04,0.03752445842,0,0.2858333333,0.07489340535,0.05597359563,3.43
1906.12,-0.004207193516,0,0.2875,0.0123291434,0.04533308202,3.45
1906.21,-0.02153486395,0,0.2891666667,-0.0112992628,0.06684298567,3.47
1906.29,-0.01051865411,0,0.2908333333,-0.08434683226,0.05631450054,3.49
1906.37,-0.02333686815,0.01123831929,0.2925,-0.06491300849,0.05631450054,3.51
1906.46,0.01638525781,0,0.2941666667,-0.07200224284,0.06635720859,3.53
1906.54,-0.02248387097,-0.03333081113,0.2958333333,-0.1161652784,0.07676713254,3.55
1906.62,0.07741629875,0.0229834449,0.2975,-0.05091673909,0.1100979437,3.57
1906.71,0.03410842754,0.01123831929,0.2991666667,-0.1989032672,0.08711449878,3.59
1906.79,-0.02668411432,0.02222684619,0.3008333333,-0.2388771219,0.07587617948,3.61
1906.87,0.0239311408,0.01086252527,0.3025,-0.3160710836,0.06396078293,3.63
1906.96,-0.005706612957,0.01075495183,0.3041666667,-0.3932564915,0.01228210843,3.65
1907.04,-0.02503980352,-0.01064051361,0.3058333333,-0.3304832119,-0.01974481495,3.67
1907.12,-0.02783559972,0.02150990365,0.3072222222,-0.2572863815,-0.0199760791,3.686666667
1907.21,-0.09458243341,-0.01052848512,0.3086111111,-0.2606758426,-0.05247725518,3.703333333
1907.29,0.008915169661,0,0.31,-0.1197550253,-0.04194877006,3.72
1907.37,-0.0304261025,0.02128102734,0.3113888889,-0.06963695868,-0.03083534697,3.736666667
1907.46,-0.02777777778,0.01040992395,0.3127777778,0.0195287847,-0.05211637431,3.753333333
1907.54,0.04276466837,0,0.3141666667,0.05320433443,-0.06252629826,3.77
1907.62,-0.07057022932,0,0.3155555556,0.05163403779,-0.05153502582,3.786666667
1907.71,-0.00586542718,0,0.3169444444,0.1694822553,-0.05153502582,3.803333333
1907.79,-0.1038780761,0.01031144963,0.3183333333,0.1685881991,-0.05153502582,3.82
1907.87,-0.05325426707,-0.04081614923,0.3197222222,0.288854484,-0.05098395019,3.836666667
1907.96,0.05706666667,-0.02127197155,0.3211111111,0.4138872678,0.0005871508719,3.853333333
1908.04,0.04815702689,-0.01087177776,0.3225,0.3832456672,0.03249963604,3.87
1908.12,-0.03122506083,-0.01099127243,0.3217361111,0.3421327525,0.03284292868,3.860833333
1908.21,0.04633838384,0,0.3209722222,0.3484010437,0.05447471472,3.851666667
1908.29,0.05903323629,0.01111342309,0.3202083333,0.3195815992,0.05447471472,3.8425
1908.37,0.05873964088,0,0.3194444444,0.3092525857,0.06440930155,3.833333333
1908.46,0.005897771953,0,0.3186805556,0.2875006057,0.07472075118,3.824166667
1908.54,0.04119437173,0.01099127243,0.3179166667,0.3028904765,0.08492696011,3.815
1908.62,0.04727798822,0,0.3171527778,0.2795813089,0.07393568768,3.805833333
1908.71,-0.006759483454,0,0.3163888889,0.260025487,0.0840387822,3.796666667
1908.79,0.01638820889,0.01086252527,0.315625,0.2712872625,0.09403231274,3.7875
1908.87,0.07177851673,0.01075495183,0.3148611111,0.2623679774,0.1029759401,3.778333333
1908.96,0.02642506606,0.01064051361,0.3140972222,0.1892592228,0.101931732,3.769166667
1909.04,0.007044112219,-0.01052848512,0.3133333333,0.1782238097,0.1009085706,3.76
1909.12,-0.02495676968,0.01064051361,0.314375,0.1534005713,0.1019113159,3.7725
1909.21,0.01751893939,0,0.3154166667,0.1463219574,0.09127080232,3.785
1909.29,0.04870422272,0.02104800992,0.3164583333,0.1573309672,0.1104973221,3.7975
1909.37,0.03698766094,0.01031144963,0.3175,0.08829541918,0.09888524426,3.81
1909.46,0.02128764278,0.01020620893,0.3185416667,0.03872631105,0.06988629472,3.8225
1909.54,0.01788520408,0,0.3195833333,-0.02671230802,0.05015434596,3.835
1909.62,0.02772216633,0.01010309453,0.320625,-0.09095740221,0.05015434596,3.8475
1909.71,0.004502292076,0.009993530539,0.3216666667,-0.0899372846,0.03043389929,3.86
1909.79,0.007468923781,0.0198061526,0.3227083333,-0.08330492507,0.01072962498,3.8725
1909.87,-0.001330237862,0.009710743776,0.32375,-0.04040909015,-0.03848608322,3.885
1909.96,0.01538965291,0.009617352234,0.3247916667,-0.03597173498,-0.06840301616,3.8975
1910.04,-0.01777912621,-0.009525739839,0.3258333333,-0.07508140222,-0.07802036839,3.91
1910.12,-0.0320353836,0,0.3263194444,-0.02866507527,-0.06849462855,3.915833333
1910.21,0.02852794925,0.01922651976,0.3268055556,0.02485538564,-0.09942020182,3.921666667
1910.29,-0.0203313253,0.009435932099,0.3272916667,-0.01118405176,-0.108006208,3.9275
1910.37,-0.01258144719,-0.01868749991,0.3277777778,0.009057860091,-0.1490186351,3.933333333
1910.46,-0.04415097629,-0.009525739839,0.3282638889,0.04741157739,-0.1303311352,3.939166667
1910.54,-0.04635989011,0,0.32875,0.1157362527,-0.1208053954,3.945
1910.62,0.02874228395,-0.009617352133,0.3292361111,0.1620099656,-0.1099428701,3.950833333
1910.71,0.0111346516,-0.009710743776,0.3297222222,0.08956743938,-0.06806066238,3.956666667
1910.79,0.0503647587,-0.0294095556,0.3302083333,0.02817833485,-0.04793999465,3.9625
1910.87,0.00310711731,-0.02020618916,0.3306944444,-0.01190191789,-0.01853043905,3.968333333
1910.96,-0.02372001432,0,0.3311805556,0.0296201697,-0.008626923789,3.974166667
1911.04,0.02863720074,0,0.3316666667,0.06206859269,-0.01904571494,3.98
1911.12,0.02148507731,-0.03092557327,0.331875,0.03883570955,-0.0085172297,3.9825
1911.21,-0.007511488158,0.01064051361,0.3320833333,0.01288882669,0.03281826752,3.985
1911.29,-0.00008941344778,-0.03157649504,0.3322916667,0.05351701839,0.04280065328,3.9875
1911.37,0.02577227011,0,0.3325,0.08903026696,0.1046778336,3.99
1911.46,0.02417369902,0,0.3327083333,0.06633585573,0.1046778336,3.9925
1911.54,-0.00008617718028,0.01086252527,0.3329166667,0.04629402867,0.09487186649,3.995
1911.62,-0.0437002423,0.03226485559,0.333125,0.05156287808,0.08400934123,3.9975
1911.71,-0.05025445293,0.01040992395,0.3333333333,0.1223460192,0.06164756199,4
1911.79,0.01028450596,0,0.3335416667,0.1817535473,0.06104360505,4.0025
1911.87,0.04462920489,-0.0103026739,0.33375,0.173483071,0.06104360505,4.005
1911.96,0.008728408673,-0.01041879115,0.3339583333,0.1217332699,0.07134627895,4.0075
1912.04,0.0054043176,0.01052848524,0.3341666667,0.08114463516,0.07205432632,4.01
1912.12,-0.004461805556,0.01040992395,0.3372222222,0.07147592524,0.07133180809,4.046666667
1912.21,0.03311670354,0.02062289937,0.3402777778,0.0447549351,0.06092188414,4.083333333
1912.29,0.03542383513,0.03030068529,0.3433333333,-0.002854522065,0.04029898477,4.12
1912.37,0.003077858881,0,0.3463888889,-0.03486926628,0.009998299483,4.156666667
1912.46,0.004131871955,-0.009805967112,0.3494444444,-0.06070025372,-0.0002057821499,4.193333333
1912.54,0.005182672234,0,0.3525,-0.1104461608,0.01990946331,4.23
1912.62,0.02708289885,0.009903076353,0.3555555556,-0.09715592659,0.03011354494,4.266666667
1912.71,0.009153075093,0.009805967009,0.3586111111,-0.0926470879,0.02021046859,4.303333333
1912.79,0.00201402975,0,0.3616666667,-0.08759897956,0.02050551168,4.34
1912.87,-0.007120596206,0,0.3647222222,-0.116576667,0.02050551168,4.376666667
1912.96,-0.0318602261,-0.009710743776,0.3677777778,-0.1300371846,0.03050551168,4.413333333
1913.04,-0.004264392324,0.009805967009,0.3708333333,-0.0944502504,0.03031526536,4.45
1913.12,-0.0311827957,0,0.3688194444,-0.04421778179,0.02050929835,4.425833333
1913.21,-0.01449275362,0,0.3668055556,0.00478659893,0.01050929835,4.401666667
1913.29,0.003409090909,0,0.3647916667,0.004981003496,0.01050929835,4.3775
1913.37,-0.02275312856,-0.01020408163,0.3627777778,-0.01785917716,0.0004082882515,4.353333333
1913.46,-0.04561403509,0.01030927835,0.3607638889,0.0157211271,0.02081645152,4.329166667
1913.54,0.0184729064,0.01020408163,0.35875,0.06102916463,0.01050717317,4.305
1913.62,0.03159173755,0,0.3567361111,-0.008232999664,0.01040410163,4.280833333
1913.71,0.01420118343,0.0101010101,0.3547222222,-0.03505043165,0.03040410163,4.256666667
1913.79,-0.02696365768,0,0.3527083333,-0.044531563,0.02030309153,4.2325
1913.87,-0.0205811138,0.01,0.3506944444,-0.01290210671,0.01049916997,4.208333333
1913.96,0.003726708075,-0.009900990099,0.3486805556,0.01229055223,0.01040016006,4.184166667
1914.04,0.04596807629,0,0.3466666667,-0.02984761418,0.01049722859,4.16
1914.12,0.01782158503,-0.01,0.3472222222,-0.05335764058,0.01049722859,4.166666667
1914.21,-0.01429834906,0,0.3477777778,-0.07985012578,0.0105962385,4.173333333
1914.29,-0.01943108974,-0.0101010101,0.3483333333,-0.0350357424,0.0005962384954,4.18
1914.37,0.0108271757,0.01020408163,0.3488888889,0.06435241472,0.0207982587,4.186666667
1914.46,-0.000305997552,0,0.3494444444,0.03452646752,0.02059417706,4.193333333
1914.54,-0.05078925789,0.0101010101,0.35,0.05060814641,0.02059417706,4.2
1914.62,0.004774305556,0.02,0.3505555556,0.1020794109,0.01049316696,4.206666667
1914.71,0.004720052083,0,0.3511111111,0.1441912893,-0.009506833036,4.213333333
1914.79,0.004665798611,-0.009803921569,0.3516666667,0.1808634528,-0.009506833036,4.22
1914.87,0.004611545139,0.009900990099,0.3522222222,0.2357463455,0.01019807863,4.226666667
1914.96,-0.03841145833,-0.009803921569,0.3527777778,0.2700589433,0.0101010101,4.233333333
1915.04,0.02245804989,0,0.3533333333,0.3143724453,0.01990493167,4.24
1915.12,-0.008670900178,-0.009900990099,0.3520138889,0.2799664348,0.02961366953,4.224166667
1915.21,0.03051603433,-0.01,0.3506944444,0.2787382639,0.03951465963,4.208333333
1915.29,0.07995706737,0.0101010101,0.349375,0.2491506716,0.05913004425,4.1925
1915.37,-0.0189987715,0.01,0.3480555556,0.1625896421,0.05855284367,4.176666667
1915.46,0.01577568134,0,0.3467361111,0.2080878623,0.05798680594,4.160833333
1915.54,0.0006820066335,0,0.3454166667,0.206470757,0.06733260033,4.145
1915.62,0.04688618394,0,0.3440972222,0.1964030666,0.06733260033,4.129166667
1915.71,0.04139221557,0,0.3427777778,0.1617658895,0.07659185959,4.113333333
1915.79,0.0595486913,0.009900990099,0.3414583333,0.1659605915,0.09494048344,4.0975
1915.87,0.03892414296,0.009803921569,0.3401388889,0.1420377611,0.1030575114,4.081666667
1915.96,0.005902043693,0,0.3388194444,0.1307455487,0.1109527048,4.065833333
1916.04,-0.01194796062,0.009708737864,0.3375,0.0892574782,0.119648357,4.05
1916.12,-0.009899071097,0,0.33875,0.08258979256,0.1185603088,4.065
1916.21,0.000928442029,0.009615384615,0.34,0.04112783963,0.1442013344,4.08
1916.29,-0.006603962196,0.009523809524,0.34125,0.07667503436,0.1345859498,4.095
1916.37,0.02649944873,0.009433962264,0.3425,0.07364150999,0.1750621403,4.11
1916.46,0.01415857605,0.009345794393,0.34375,0.01891777918,0.1815011939,4.125
1916.54,-0.009385683761,0,0.345,0.03095371027,0.1877803995,4.14
1916.62,0.01224900686,0.009259259259,0.34625,0.01854551498,0.1723957841,4.155
1916.71,0.04558691756,0.01834862385,0.3475,-0.01715153891,0.1787615249,4.17
1916.79,0.03562586088,0.01801801802,0.34875,-0.1043806995,0.1834898241,4.185
1916.87,0.02763193053,0.01769911504,0.35,-0.1873351729,0.1805094001,4.2
1916.96,-0.03558602677,0.008695652174,0.35125,-0.2909306451,0.162810285,4.215
1917.04,-0.01861564626,0.008620689655,0.3525,-0.2812679138,0.1689294477,4.23
1917.12,-0.05136102403,0.02564102564,0.3548611111,-0.1940248165,0.1822065682,4.258333333
1917.21,0.03647563677,0,0.3572222222,-0.1044067421,0.1637083997,4.286666667
1917.29,-0.009637486574,0.05,0.3595833333,-0.1536683816,0.1566162011,4.315
1917.37,-0.02822428208,0.01587301587,0.3619444444,-0.1462058034,0.1209019154,4.343333333
1917.46,0.02619450715,0.015625,0.3643055556,-0.07868424903,0.1261556601,4.371666667
1917.54,-0.02179387906,-0.01538461538,0.3666666667,-0.09647821855,0.1243237636,4.4
1917.62,-0.02344804702,0.015625,0.3690277778,-0.05969552517,0.1669192633,4.428333333
1917.71,-0.04164224306,0.02307692308,0.3713888889,-0.02015781992,0.171161813,4.456666667
1917.79,-0.04732861248,0.01503759398,0.37375,0.02280368436,0.1675654094,4.485
1917.87,-0.07596354167,0,0.3761111111,0.1190933932,0.1716360957,4.513333333
1917.96,-0.02592329545,0.01481481481,0.3784722222,0.2266515066,0.1903860957,4.541666667
1918.04,0.06862745098,0.02189781022,0.3808333333,0.2386169856,0.1878412195,4.57
1918.12,0.03825705039,0.007142857143,0.3803472222,0.1696382688,0.1659434093,4.564166667
1918.21,-0.01278600269,-0.007092198582,0.3798611111,0.1411827046,0.1406187339,4.558333333
1918.29,-0.002174908425,0.01428571429,0.379375,0.1903477259,0.1600566115,4.5525
1918.37,0.03929727231,0.02112676056,0.3788888889,0.2314871253,0.1640635802,4.546666667
1918.46,0.008400537634,0.01379310345,0.3784027778,0.2668153993,0.1549128675,4.540833333
1918.54,0.01498881432,0.02721088435,0.3779166667,0.2902803392,0.1411197641,4.535
1918.62,0.01608965823,0.01986754967,0.3774305556,0.3128114308,0.1434946785,4.529166667
1918.71,0.001319261214,0.01948051948,0.3769444444,0.2341849692,0.1408685082,4.523333333
1918.79,0.04896109637,0.01910828025,0.3764583333,0.2537225287,0.1270377062,4.5175
1918.87,0.03159457167,0.01875,0.3759722222,0.2607797453,0.1247833585,4.511666667
1918.96,-0.01395781638,0.01226993865,0.3754861111,0.2043110096,0.1281328061,4.505833333
1919.04,-0.0003512658228,0,0.375,0.1936950139,0.137484489,4.5
1919.12,0.0098014862,-0.01818181818,0.3782638889,0.1888921317,0.1586485102,4.539166667
1919.21,0.03637901861,0.01234567901,0.3815277778,0.1013886825,0.1871930227,4.578333333
1919.29,0.03896449097,0.01829268293,0.3847916667,0.1407812688,0.1851037539,4.6175
1919.37,0.07462554629,0.0119760479,0.3880555556,0.09877275635,0.1972679238,4.656666667
1919.46,0.03186547752,0,0.3913194444,-0.03358825505,0.200070201,4.695833333
1919.54,0.0375199059,0.02958579882,0.3945833333,-0.07744711553,0.2146333078,4.735
1919.62,-0.06253680336,0.01724137931,0.3978472222,-0.1107761544,0.18026282,4.774166667
1919.71,0.02085682074,0.005649717514,0.4011111111,-0.08198671727,0.1389829791,4.813333333
1919.79,0.05601831299,0.01685393258,0.404375,-0.0616702924,0.1185549365,4.8525
1919.87,-0.02487416403,0.02209944751,0.4076388889,-0.1109827604,0.09670100391,4.891666667
1919.96,-0.02457381211,0.02162162162,0.4109027778,-0.1314586387,0.06957643077,4.930833333
1920.04,-0.005154147982,0.02116402116,0.4141666667,-0.1907752009,0.02775278895,4.97
1920.12,-0.077701963,0.0103626943,0.415,-0.1353787622,-0.01402978892,4.98
1920.21,0.07577160494,0.01025641026,0.4158333333,-0.0588289323,-0.05597143059,4.99
1920.29,-0.00304402153,0.03045685279,0.4166666667,-0.1542240028,-0.07166262345,5
1920.37,-0.05773546512,0.01477832512,0.4175,-0.1408444677,-0.113048438,5.01
1920.46,-0.01199338296,0.0145631068,0.4183333333,-0.04681860218,-0.1499262106,5.02
1920.54,0.004190867003,-0.004784688995,0.4191666667,-0.1092049009,-0.1701390349,5.03
1920.62,-0.0337473662,-0.02403846154,0.42,-0.1103321546,-0.1596725278,5.04
1920.71,0.04117324561,-0.01477832512,0.4208333333,-0.08275247603,-0.1356340662,5.05
1920.79,0.006705844981,-0.005,0.4216666667,-0.09301486893,-0.1321551761,5.06
1920.87,-0.0453500423,-0.005025125628,0.4225,-0.08020104674,-0.1271551761,5.07
1920.96,-0.08389037433,-0.0202020202,0.4233333333,0.02465397069,-0.1278443362,5.08
1921.04,0.05024229075,-0.0206185567,0.4241666667,0.1493847605,-0.1133894425,5.09
1921.12,-0.001152133146,-0.03157894737,0.4186805556,0.1030663184,-0.115892273,5.024166667
1921.21,-0.01962346553,-0.005434782609,0.4131944444,0.1314821501,-0.08431332567,4.958333333
1921.29,0.01033551357,-0.01092896175,0.4077083333,0.1939172779,-0.09071286258,4.8925
1921.37,0.03629040039,-0.02209944751,0.4022222222,0.2494377075,-0.07978390084,4.826666667
1921.46,-0.07437968165,-0.005649717514,0.3967361111,0.2570043919,-0.05768445332,4.760833333
1921.54,0.003063613232,0.005681818182,0.39125,0.326743589,-0.05203473581,4.695
1921.62,-0.006167687596,0,0.3857638889,0.3356050251,-0.05172853004,4.629166667
1921.71,0.03091085271,-0.01129943503,0.3802777778,0.3842061244,-0.06363329194,4.563333333
1921.79,0.01951966717,0,0.3747916667,0.3840380048,-0.05233385691,4.4975
1921.87,0.05950497512,-0.005714285714,0.3693055556,0.3912079991,-0.04630976053,4.431666667
1921.96,0.04084041549,-0.005747126437,0.3638194444,0.2865788339,-0.03460745086,4.365833333
1922.04,0.003923848609,-0.02312138728,0.3583333333,0.2482952366,-0.02290794347,4.3
1922.12,0.02726369863,0,0.35875,0.2628954958,-0.005703715953,4.305
1922.21,0.0428116622,-0.01183431953,0.3591666667,0.2831346062,-0.005703715953,4.31
1922.29,0.06585594315,0,0.3595833333,0.2611113779,0.006130603574,4.315
1922.37,0.04385708486,0,0.36,0.1648268381,0.01208298453,4.32
1922.46,-0.004640484564,0,0.3604166667,0.07846334294,0.01208298453,4.325
1922.54,0.01192504931,0.005988023952,0.3608333333,0.05003962143,0.01800014429,4.33
1922.62,0.04243341167,-0.0119047619,0.36125,0.009754260371,0.02377682622,4.335
1922.71,0.03074273311,0,0.3616666667,-0.02230590895,0.02986763464,4.34
1922.79,0.02668966152,0.006024096386,0.3620833333,-0.04147456799,0.03571558785,4.345
1922.87,-0.04512419006,0.005988023952,0.3625,-0.07750267531,0.03550544496,4.35
